source,dest,magnitude,sisters,pseudolik_0,pseudolik_1,correct_inf
4.0,1.0,0.3494229645969863,False,85.73682729473566,10.266584942387793,False
4.0,11.0,0.34508704312426325,False,487.2485478283028,74.06462008783807,False
7.0,9.0,0.12336270161308893,False,41.02357942543895,16.709490852265457,True
5.0,6.0,0.12316940123358434,True,16.492466346182034,13.380023424761895,False
11.0,4.0,0.42180527437947773,False,99.79232887253094,74.70533721506148,False
1.0,0.0,0.407107985364167,True,11.67019594040142,10.217904552130403,False
15.0,10.0,0.12253490108434546,False,48.0774419278364,18.096874787812766,False
10.0,5.0,0.17926304915298552,False,71.66178348320527,13.893884493642222,False
7.0,8.0,0.3592741724063056,False,227.78252746959419,18.417372714618853,True
13.0,15.0,0.496394333478181,False,97.7489716989571,14.179392192763284,False
12.0,3.0,0.4010433143542114,False,23.543139015726524,20.5979521073424,False
9.0,7.0,0.3525886898088496,False,53.83473971404233,11.168396037748927,True
0.0,5.0,0.340925871877297,False,705.7843563072458,38.41741693229011,True
11.0,12.0,0.4374641221340402,False,143.489654563881,36.400842425465505,False
13.0,15.0,0.1285571820445166,False,52.25982453345626,15.380812378978174,True
9.0,7.0,0.1886059601565958,False,31.88375470238311,20.885173443321513,True
5.0,9.0,0.4954313412910356,False,636.947835492505,31.668931880854633,False
7.0,3.0,0.05905531414117974,False,47.89571515324565,21.193893683434332,True
4.0,5.0,0.40822665252547197,False,291.97656873672304,55.72692018013715,True
10.0,13.0,0.16671346268025528,False,59.832263232599765,22.225196724805294,True
6.0,5.0,0.18134521053452152,True,26.176955344031473,20.625376841276633,False
0.0,3.0,0.179957295231561,False,186.601783624239,23.92106650395762,True
3.0,10.0,0.15629602577896923,False,93.06407258387902,19.967755348836565,True
5.0,2.0,0.06608181572525783,False,136.3763870772985,49.52237113360394,False
6.0,0.0,0.3236199295676773,False,983.4527981744163,29.191522738955587,False
7.0,1.0,0.20601039245982106,False,167.09277752639534,19.23046781336322,True
10.0,11.0,0.3186723045715805,False,244.20761551550584,23.938910156688515,True
9.0,6.0,0.3595969142627124,False,118.34691035864171,10.571936339571957,True
5.0,8.0,0.4826464200591938,False,803.7808079342445,39.18678560208336,False
7.0,10.0,0.21593045922682635,False,284.1197161325731,85.35159368826275,False
9.0,3.0,0.14741142085521686,False,232.32034494665882,52.79378911847248,False
3.0,12.0,0.3059373535808056,False,46.190871409895365,22.303047965987126,False
6.0,2.0,0.13801857352473204,False,89.18809344397542,19.58469434205599,True
4.0,9.0,0.1256963202792377,False,146.9462320315916,42.879515898972244,False
3.0,8.0,0.45487349201215577,False,797.2340984343958,250.93737350237885,True
11.0,3.0,0.31597286269735514,False,399.98702064570426,69.42724762049075,True
3.0,8.0,0.15150151968398318,False,310.9256869593081,37.9152682773975,False
15.0,10.0,0.06343878411800503,False,27.980240457736986,12.957522059939727,False
6.0,7.0,0.29642548081676867,False,98.3759721850708,31.86435942864834,True
10.0,2.0,0.3123581109885729,True,20.517191815658403,16.500626027305138,False
10.0,5.0,0.050017709723351456,False,26.155503189715255,12.06126033501793,False
13.0,2.0,0.14609393531156323,False,18.150802277929408,15.028103211928718,False
15.0,11.0,0.39872682679622007,False,18.290064935272326,17.141510713141304,False
14.0,12.0,0.39796680270107215,False,169.32361358189516,22.11406302229168,True
9.0,4.0,0.4143763907481149,False,793.5690951464622,238.68598949445666,False
2.0,14.0,0.294065117677903,False,76.50291779203177,17.55375974506216,True
1.0,3.0,0.1413342321357502,False,130.63260756757288,26.02021536393398,False
4.0,11.0,0.06314376166078686,False,57.34772810877225,20.45731279493185,False
7.0,3.0,0.35772077922042905,False,492.63707497056777,66.87810090703736,True
2.0,3.0,0.26154233693096907,False,189.7988349009374,19.173929703690668,True
5.0,4.0,0.20997806336010433,False,252.78270634588628,17.117115699142104,True
11.0,15.0,0.16888613342122666,False,45.15726817994525,15.008833613729909,False
7.0,6.0,0.3794983321473286,False,26.12239072491058,15.214507271979121,False
9.0,11.0,0.26877311098942963,False,38.347457411717734,14.931115920612152,True
15.0,13.0,0.23893348319767743,False,22.462384352996697,11.102414819862354,False
3.0,7.0,0.33096920635886684,False,101.70959052313374,37.264196866054476,False
2.0,6.0,0.2591572127386408,False,476.5628705426998,32.55979857649232,False
7.0,4.0,0.354508318437403,False,280.17681411959427,29.775393429326044,True
11.0,3.0,0.44642482130811917,False,196.56746138740152,51.756756771454725,True
